timestamp,elapsed_s,frame_no,class_name,confidence,should_spray,primary_zone,spray_duration_ms,bbox_x,bbox_y,bbox_w,bbox_h,inference_ms
2026-02-24T16:57:51.524,6.35,574,late_blight,0.5137,False,,0,0,0,0,0,9.5
2026-02-24T16:57:51.534,6.36,575,early_blight,0.9468,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.545,6.37,576,early_blight,0.8774,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.555,6.38,577,early_blight,0.9573,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.565,6.39,578,healthy,0.387,False,,0,0,0,0,0,9.6
2026-02-24T16:57:51.576,6.4,579,early_blight,0.968,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.586,6.41,580,early_blight,0.9904,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.596,6.42,581,early_blight,0.5125,False,,0,0,0,0,0,9.5
2026-02-24T16:57:51.606,6.43,582,early_blight,0.9419,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.616,6.44,583,early_blight,0.9966,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.627,6.45,584,early_blight,0.9087,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.637,6.46,585,early_blight,0.6929,False,,0,0,0,0,0,9.4
2026-02-24T16:57:51.647,6.47,586,late_blight,0.6437,False,,0,0,0,0,0,9.5
2026-02-24T16:57:51.657,6.48,587,late_blight,0.6984,False,,0,0,0,0,0,9.6
2026-02-24T16:57:51.667,6.49,588,early_blight,0.5668,False,,0,0,0,0,0,9.3
2026-02-24T16:57:51.678,6.5,589,early_blight,0.9985,True,,0,0,0,0,0,9.7
2026-02-24T16:57:51.688,6.51,590,early_blight,0.9991,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.698,6.52,591,early_blight,0.6238,False,,0,0,0,0,0,9.8
2026-02-24T16:57:51.709,6.53,592,late_blight,0.7185,True,,0,0,0,0,0,9.5
2026-02-24T16:57:51.719,6.54,593,early_blight,0.9989,True,,0,0,0,0,0,9.4
2026-02-24T16:57:51.729,6.55,594,early_blight,0.7582,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.740,6.56,595,healthy,0.762,False,,0,0,0,0,0,9.3
2026-02-24T16:57:51.750,6.58,596,early_blight,0.6625,False,,0,0,0,0,0,9.4
2026-02-24T16:57:51.760,6.59,597,early_blight,0.9673,True,,0,0,0,0,0,9.6
2026-02-24T16:57:51.770,6.6,598,late_blight,0.5135,False,,0,0,0,0,0,9.4
2026-02-24T16:57:51.781,6.61,599,late_blight,0.5315,False,,0,0,0,0,0,9.7
2026-02-24T16:57:51.791,6.62,600,late_blight,0.6801,False,,0,0,0,0,0,9.7
